ricochetAngle0Radians,ricochetAngle0Degrees,ricochetAngle1Radians,ricochetAngle1Degrees,armorRadians,armorDegrees,fuseRadians,fuseDegrees
0.5468313958022031,31.331131084714077,0.9222933840951179,52.84351838148842,0.4750871455352405,27.220488340086792,0.0,0.0
0.5438862407286358,31.16238612898713,0.9209372545227192,52.7658178805171,0.4674967616549317,26.785591378860964,0.0,0.0
0.5413038753834777,31.014427493548727,0.9197524530774751,52.697933758143606,0.46058613427369166,26.389641596128367,0.0,0.0
0.5382831392973787,30.84135206479239,0.9183716210640851,52.61881791155981,0.45277566919802287,25.94213491125822,0.0,0.0
0.5356335150714882,30.689539779353243,0.9171649749735895,52.54968218320845,0.44566114479163393,25.534502689529315,0.0,0.0
0.5325344635423215,30.511977206238427,0.9157590726524653,52.46912991380039,0.4376083749204066,25.073112962517882,0.0,0.0
0.5298151198832606,30.356170291528578,0.9145302576474778,52.398724000212255,0.43026857117312095,24.652573185344107,0.0,0.0
0.5266348374230548,30.173953528899304,0.9130989104136518,52.3167138446963,0.4219472680702505,24.175797637500516,0.0,0.0
0.5238431482223598,30.01400151998723,0.9118475962288383,52.245018823061635,0.4143568026831995,23.74089600628236,0.0,0.0
0.5210167645266538,29.852061662938688,0.9105856490150215,52.17271457374164,0.40663851481145213,23.298670686164222,0.0,0.0
0.517711676176677,29.66269404956716,0.9091162725289884,52.08852550257618,0.39786402926323555,22.795929696852877,0.0,0.0
0.5148087622039439,29.496369330639997,0.9078313304650736,52.01490374539503,0.389848044926459,22.336647625712608,0.0,0.0
0.5114143569606865,29.30188423624427,0.9063355544233851,51.929202091109495,0.3807152078792318,21.813374607925766,0.0,0.0
0.5084317999572889,29.130996307792405,0.9050272712370026,51.85424298612185,0.3723604974018514,21.334684958518142,0.0,0.0
0.5054109691185281,28.957915450108445,0.9037079568005814,51.77865183706423,0.3638297447624042,20.84590883620773,0.0,0.0
0.5018788258280016,28.755538546925823,0.9021727175878178,51.69068910962989,0.3540730265973002,20.286890063448645,0.0,0.0
0.4987733555174146,28.57760820472601,0.9008295415112919,51.61373078930202,0.3451235046177838,19.77412022536279,0.0,0.0
0.4951422385186187,28.369560525776794,0.8992669001590954,51.524198034928546,0.3348549986023267,19.1857781687724,0.0,0.0
